-5	0.75
-4.668	0.75
-4.3232	0.75
-3.9656	0.75
-3.5952	0.75
-3.212	0.75
-2.816	0.75
-2.4072	0.75
-1.9856	0.75
-1.5512	0.75
-1.104	0.75
-0.644	0.75
-0.1712	0.75
0.3144	0.75
0.8128	0.75
1.324	0.75
1.848	0.75
2.3848	0.75
2.9344	0.75
3.4968	0.75
4.072	0.75
4.66	0.75
5.2608	0.75
5.8744	0.75
6.5008	0.75
7.14	0.75
7.792	0.75
8.4568	0.75
9.1344	0.75
9.8248	0.75
10.528	0.75
11.244	0.75
11.9728	0.75
12.7144	0.75
